player_Tony-Sanneh_Club	1998
player_Tony-Sanneh_POS	1998
player_Tony-Sanneh_GP	1998
player_Tony-Sanneh_GS	1998
player_Tony-Sanneh_A	1998
player_Tony-Sanneh_GWA	1998
player_Tony-Sanneh_HmA	1997
player_Tony-Sanneh_RdA	1998
player_Tony-Sanneh_A.90min	1998
player_Diego-Sonora_Club	1999
player_Diego-Sonora_POS	1999
player_Diego-Sonora_GP	1999
player_Diego-Sonora_GS	1999
player_Diego-Sonora_A	1999
player_Diego-Sonora_GWA	1999
player_Diego-Sonora_HmA	1999
player_Diego-Sonora_RdA	1999
player_Diego-Sonora_A.90min	1999
player_Ivan-McKinley_Club	2002
player_Ivan-McKinley_POS	2002
player_Ivan-McKinley_GP	2002
player_Ivan-McKinley_GS	2002
player_Ivan-McKinley_A	2001
player_Ivan-McKinley_GWA	2001
player_Ivan-McKinley_HmA	2001
player_Ivan-McKinley_RdA	2002
player_Ivan-McKinley_A.90min	2002
player_Steve-Pittman_Club	1996
player_Steve-Pittman_POS	1996
player_Steve-Pittman_GP	1996
player_Steve-Pittman_GS	1996
player_Steve-Pittman_A	1996
player_Steve-Pittman_GWA	1996
player_Steve-Pittman_HmA	1996
player_Steve-Pittman_RdA	1996
player_Steve-Pittman_A.90min	1996
player_Jeff-Agoos_Club	2000
player_Jeff-Agoos_POS	2000
player_Jeff-Agoos_GP	2000
player_Jeff-Agoos_GS	2000
player_Jeff-Agoos_A	2000
player_Jeff-Agoos_GWA	2000
player_Jeff-Agoos_HmA	2000
player_Jeff-Agoos_RdA	2000
player_Jeff-Agoos_A.90min	2000
player_John-DeBrito_Club	1996
player_John-DeBrito_POS	1996
player_John-DeBrito_GP	1996
player_John-DeBrito_GS	1996
player_John-DeBrito_A	1996
player_John-DeBrito_GWA	1996
player_John-DeBrito_HmA	1996
player_John-DeBrito_RdA	1996
player_John-DeBrito_A.90min	1996
player_Diego-Gutierrez_Club	2006
player_Diego-Gutierrez_POS	2006
player_Diego-Gutierrez_GP	2006
player_Diego-Gutierrez_GS	2006
player_Diego-Gutierrez_A	2006
player_Diego-Gutierrez_GWA	2004
player_Diego-Gutierrez_HmA	2006
player_Diego-Gutierrez_RdA	2005
player_Diego-Gutierrez_A.90min	2006
player_Peter-Woodring_Club	1996
player_Peter-Woodring_POS	1996
player_Peter-Woodring_GP	1996
player_Peter-Woodring_GS	1996
player_Peter-Woodring_A	1996
player_Peter-Woodring_GWA	1996
player_Peter-Woodring_HmA	1996
player_Peter-Woodring_RdA	1996
player_Peter-Woodring_A.90min	1996
player_Mario-Gori_Club	1996
player_Mario-Gori_POS	1996
player_Mario-Gori_GP	1996
player_Mario-Gori_GS	1996
player_Mario-Gori_A	1996
player_Mario-Gori_GWA	1996
player_Mario-Gori_HmA	1996
player_Mario-Gori_RdA	1996
player_Mario-Gori_A.90min	1996
player_Cle-Kooiman_Club	1997
player_Cle-Kooiman_POS	1997
player_Cle-Kooiman_GP	1997
player_Cle-Kooiman_GS	1997
player_Cle-Kooiman_A	1997
player_Cle-Kooiman_GWA	1997
player_Cle-Kooiman_HmA	1997
player_Cle-Kooiman_RdA	1997
player_Cle-Kooiman_A.90min	1997
player_Geoff-Aunger_Club	1998
player_Geoff-Aunger_POS	2000
player_Geoff-Aunger_GP	1999
player_Geoff-Aunger_GS	2000
player_Geoff-Aunger_A	2000
player_Geoff-Aunger_GWA	1999
player_Geoff-Aunger_HmA	1999
player_Geoff-Aunger_RdA	2000
player_Geoff-Aunger_A.90min	2000
player_Sean-Bowers_Club	1996
player_Sean-Bowers_POS	1996
player_Sean-Bowers_GP	1996
player_Sean-Bowers_GS	1996
player_Sean-Bowers_A	1996
player_Sean-Bowers_GWA	1996
player_Sean-Bowers_HmA	1996
player_Sean-Bowers_RdA	1996
player_Sean-Bowers_A.90min	1996
player_John-Maessner_Club	2001
player_John-Maessner_POS	2001
player_John-Maessner_GP	1999
player_John-Maessner_GS	2000
player_John-Maessner_A	2000
player_John-Maessner_GWA	2001
player_John-Maessner_HmA	2001
