player_Adam-Frye_GP	1998
player_Adam-Frye_GS	1998
player_Adam-Frye_A	1998
player_Adam-Frye_HmA	1998
player_Adam-Frye_A.90min	1998
player_Matt-McKeon_GP	1997
player_Matt-McKeon_GS	1997
player_Matt-McKeon_HmA	1997
player_Matt-McKeon_RdA	1997
player_Matt-McKeon_A.90min	1997
player_Matt-McKeon_GP	1998
player_Matt-McKeon_GS	1998
player_Matt-McKeon_A	1998
player_Matt-McKeon_RdA	1998
player_Matt-McKeon_A.90min	1998
player_David-Vaudreuil_Club	2002
player_David-Vaudreuil_GP	2002
player_David-Vaudreuil_GS	2002
player_David-Vaudreuil_A.90min	2002
player_Eddie-Pope_GP	1998
player_Eddie-Pope_GS	1998
player_Eddie-Pope_A	1998
player_Eddie-Pope_GWA	1998
player_Eddie-Pope_RdA	1998
player_Eddie-Pope_A.90min	1998
player_Eddie-Pope_GP	1999
player_Eddie-Pope_GS	1999
player_Eddie-Pope_GP	2002
player_Eddie-Pope_GS	2002
player_Eddie-Pope_A	2002
player_Eddie-Pope_RdA	2002
player_Eddie-Pope_A.90min	2002
player_Eddie-Pope_Club	2004
player_Eddie-Pope_GP	2004
player_Eddie-Pope_GS	2004
player_Eddie-Pope_A	2004
player_Eddie-Pope_RdA	2004
player_Eddie-Pope_A.90min	2004
player_Scott-Uderitz_GP	1999
player_Scott-Uderitz_GS	1999
player_Scott-Uderitz_A	1999
player_Scott-Uderitz_HmA	1999
player_Scott-Uderitz_A.90min	1999
player_Alexi-Lalas_Club	1998
player_Alexi-Lalas_A	1998
player_Alexi-Lalas_RdA	1998
player_Alexi-Lalas_A.90min	1998
player_Alexi-Lalas_Club	1999
player_Alexi-Lalas_GP	1999
player_Alexi-Lalas_GS	1999
player_Alexi-Lalas_A	1999
player_Alexi-Lalas_HmA	1999
player_Alexi-Lalas_A.90min	1999
player_Mike-Clark_GP	2001
player_Mike-Clark_GS	2001
player_Mike-Clark_GWA	2001
player_Mike-Clark_GP	2002
player_Mike-Clark_GS	2002
player_Mike-Clark_A	2002
player_Mike-Clark_HmA	2002
player_Mike-Clark_A.90min	2002
player_Mike-Clark_GP	2003
player_Mike-Clark_GS	2003
player_Mike-Clark_A	2003
player_Mike-Clark_RdA	2003
player_Mike-Clark_A.90min	2003
player_Rhett-Harty_GP	1997
player_Rhett-Harty_GS	1997
player_Rhett-Harty_GWA	1997
player_Rhett-Harty_A.90min	1997
player_Rhett-Harty_GP	1998
player_Rhett-Harty_GS	1998
player_Rhett-Harty_GWA	1998
player_Rhett-Harty_HmA	1998
player_Rhett-Harty_RdA	1998
player_Rhett-Harty_A.90min	1998
player_Peter-Vermes_Club	2002
player_Peter-Vermes_GP	2002
player_Peter-Vermes_GS	2002
player_Peter-Vermes_A	2002
player_Peter-Vermes_GWA	2002
player_Peter-Vermes_RdA	2002
player_Peter-Vermes_A.90min	2002
player_Greg-Lalas_Club	1997
player_Greg-Lalas_GP	1997
player_Greg-Lalas_GS	1997
player_Andrew-Restrepo_Club	1998
player_Andrew-Restrepo_GP	1998
player_Andrew-Restrepo_GS	1998
player_John-Diffley_Club	1997
player_John-Diffley_GP	1997
player_John-Diffley_GS	1997
player_Brandon-Pollard_GP	1997
player_Brandon-Pollard_GS	1997
player_Brandon-Pollard_A	1997
player_Brandon-Pollard_HmA	1997
player_Brandon-Pollard_A.90min	1997
player_Brandon-Pollard_GP	1998
player_Brandon-Pollard_GS	1998
player_Brandon-Pollard_A	1998
player_Brandon-Pollard_HmA	1998
player_Brandon-Pollard_A.90min	1998
player_Brandon-Pollard_GP	2000
player_Brandon-Pollard_GS	2000
player_Ted-Chronopoulos_GP	1997
player_Ted-Chronopoulos_GS	1997
player_Ted-Chronopoulos_A	1997
player_Ted-Chronopoulos_HmA	1997
player_Ted-Chronopoulos_A.90min	1997
player_Ted-Chronopoulos_GP	2001
player_Ted-Chronopoulos_GS	2001
player_Ted-Chronopoulos_A.90min	2001
player_Cristian-da-Silva_GP	1997
player_Cristian-da-Silva_GS	1997
player_Cristian-da-Silva_A	1997
player_Cristian-da-Silva_RdA	1997
player_Cristian-da-Silva_A.90min	1997
player_Cristian-da-Silva_GP	1998
player_Cristian-da-Silva_GS	1998
player_Cristian-da-Silva_A	1998
player_Cristian-da-Silva_RdA	1998
player_Cristian-da-Silva_A.90min	1998
player_Brian-Bliss_Club	1998
player_Brian-Bliss_GP	1998
player_Brian-Bliss_GS	1998
player_Jeff-Zaun_GP	1997
player_Jeff-Zaun_GS	1997
player_Jeff-Zaun_GP	1998
player_Jeff-Zaun_GS	1998
player_Jeff-Zaun_Club	1999
player_Jeff-Zaun_GP	1999
player_Jeff-Zaun_GS	1999
player_Matt-Knowles_GP	1997
player_Matt-Knowles_GS	1997
player_Matt-Knowles_GP	1998
player_Matt-Knowles_GS	1998
player_Clint-Peay_GP	1997
player_Clint-Peay_GS	1997
player_Clint-Peay_GP	1998
player_Clint-Peay_GS	1998
player_Clint-Peay_A	1998
player_Clint-Peay_GWA	1998
player_Clint-Peay_HmA	1998
player_Clint-Peay_A.90min	1998
player_Clint-Peay_GP	1999
player_Clint-Peay_GS	1999
player_Clint-Peay_HmA	1999
player_Clint-Peay_RdA	1999
