player_Guillermo-Jara_GP	1998
player_Guillermo-Jara_GS	1998
player_Guillermo-Jara_A	1998
player_Guillermo-Jara_HmA	1998
player_Guillermo-Jara_RdA	1998
player_Guillermo-Jara_A.90min	1998
player_Scott-Bower_GP	2001
player_Scott-Bower_GS	2001
player_Scott-Bower_HmA	2001
player_Scott-Bower_RdA	2001
player_Scott-Bower_A.90min	2001
player_Dwayne-De-Rosario_GP	2003
player_Dwayne-De-Rosario_GS	2003
player_Dwayne-De-Rosario_A	2003
player_Dwayne-De-Rosario_RdA	2003
player_Dwayne-De-Rosario_A.90min	2003
player_Dwayne-De-Rosario_GP	2004
player_Dwayne-De-Rosario_GS	2004
player_Dwayne-De-Rosario_HmA	2004
player_Dwayne-De-Rosario_RdA	2004
player_Dwayne-De-Rosario_A.90min	2004
player_Ned-Grabavoy_GP	2005
player_Ned-Grabavoy_GS	2005
player_Ned-Grabavoy_GWA	2005
player_Ned-Grabavoy_HmA	2005
player_Ned-Grabavoy_RdA	2005
player_Ned-Grabavoy_A.90min	2005
