ID,Club,POS,GP,GS,A,GWA,HmA,RdA,A.90min,Timestamp
EastCoastNonStarSub392,6.666666667,5.666666667,4.555555556,3.416666667,2.733333333,2.277777778,1.952380952,1.708333333,1.518518519,201.9666667
EastCoastNonStarSub393,3,4.166666667,3.111111111,2.333333333,1.866666667,1.555555556,1.333333333,1.166666667,1.037037037,201.5333333
EastCoastNonStarSub394,6.666666667,5.333333333,4.333333333,3.416666667,2.733333333,2.277777778,1.952380952,1.708333333,1.518518519,201.9666667
EastCoastNonStarSub395,9.666666667,7.333333333,6.111111111,4.583333333,3.666666667,3.055555556,2.619047619,2.291666667,2.037037037,202.4333333
EastCoastNonStarSub396,6,5.333333333,5,4,3.2,2.666666667,2.285714286,2,1.777777778,202.2
EastCoastNonStarSub397,4.666666667,5.333333333,6.777777778,5.416666667,4.333333333,3.611111111,3.095238095,2.708333333,2.407407407,202.7666667
EastCoastNonStarSub398,8.666666667,6.333333333,6.888888889,5.666666667,4.533333333,3.777777778,3.238095238,2.833333333,2.518518519,202.8666667
EastCoastNonStarSub399,4,4.333333333,5.444444444,5,4,3.333333333,2.857142857,2.5,2.222222222,202.6
EastCoastNonStarSub400,6.333333333,5.5,7.333333333,6.166666667,4.933333333,4.111111111,3.523809524,3.083333333,2.740740741,203.0666667
EastCoastNonStarSub401,4.666666667,4.333333333,6.777777778,6.083333333,4.866666667,4.055555556,3.476190476,3.041666667,2.703703704,203.0333333
EastCoastNonStarSub402,1.666666667,3.166666667,6.222222222,6.166666667,4.933333333,4.111111111,3.523809524,3.083333333,2.740740741,203.0666667
EastCoastNonStarSub403,3.666666667,4,9.222222222,11,9.733333333,8.222222222,7.476190476,6.75,6.02,206.0513333
EastCoastNonStarSub404,5,4.833333333,11.44444444,14.5,13.8,12,11.14285714,10.375,9.278518519,209.0506667
EastCoastNonStarSub405,5,4.5,12.22222222,15.58333333,14.13333333,12.11111111,11,10.125,9.036666667,208.833
EastCoastNonStarSub406,4.666666667,4.333333333,9.888888889,11.83333333,10.86666667,9.388888889,8.714285714,7.916666667,7.082592593,207.0743333
EastCoastNonStarSub407,2.666666667,3.666666667,11.88888889,14.91666667,13.33333333,11.33333333,10.0952381,9.375,8.366666667,208.23
EastCoastNonStarSub408,2.333333333,3.833333333,10.77777778,13.5,12,10.33333333,9.428571429,8.5,7.587777778,207.529
EastCoastNonStarSub409,9.333333333,7,13.33333333,15.83333333,13.73333333,11.77777778,10.61904762,9.5,8.470740741,208.3236667
EastCoastNonStarSub410,8.333333333,6.166666667,11.88888889,14.5,12.53333333,10.88888889,9.666666667,8.75,7.803333333,207.723
EastCoastNonStarSub411,6.666666667,6.333333333,12.44444444,13,11.2,9.555555556,8.476190476,7.666666667,6.844444444,206.86
EastCoastNonStarSub412,5.333333333,5,12.11111111,14.25,12.2,10.33333333,9.285714286,8.25,7.355185185,207.3196667
EastCoastNonStarSub413,7.333333333,6,13.33333333,17,14.4,12.05555556,10.80952381,9.541666667,8.498148148,208.3483333
EastCoastNonStarSub414,9,6.833333333,10.77777778,12.25,10.4,8.833333333,7.857142857,7,6.244444444,206.32
EastCoastNonStarSub415,5.333333333,4.666666667,10.33333333,12.33333333,10.46666667,9.055555556,7.904761905,7.166666667,6.389259259,206.4503333
EastCoastNonStarSub416,4.666666667,4.666666667,11.88888889,14.75,12.4,10.5,9.19047619,8.25,7.347777778,207.313
EastCoastNonStarSub417,0.666666667,3,8,9.25,7.866666667,6.611111111,5.761904762,5.25,4.696666667,204.927
EastCoastNonStarSub418,7.333333333,6.333333333,10,10.25,8.6,7.333333333,6.476190476,5.75,5.134444444,205.321
EastCoastNonStarSub419,6.333333333,5.833333333,11.66666667,11.41666667,9.533333333,8,6.952380952,6.25,5.573333333,205.716
EastCoastNonStarSub420,6.666666667,6,10.33333333,11.75,9.8,8.222222222,7.095238095,6.416666667,5.717777778,205.846
EastCoastNonStarSub421,7.333333333,6,11.88888889,13.5,11.2,9.444444444,8.238095238,7.333333333,6.53,206.577
EastCoastNonStarSub422,8.333333333,6.833333333,13.44444444,15.75,13,10.83333333,9.476190476,8.375,7.454444444,207.409
EastCoastNonStarSub423,2.333333333,3.166666667,9.111111111,11.5,9.533333333,7.944444444,6.904761905,6.166666667,5.519259259,205.6673333
EastCoastNonStarSub424,7,6.166666667,7.444444444,5.916666667,4.933333333,4.222222222,3.714285714,3.291666667,2.962962963,203.3666667
EastCoastNonStarSub425,7.666666667,6.5,7,6.333333333,5.266666667,4.388888889,3.904761905,3.416666667,3.061111111,203.455
EastCoastNonStarSub426,7.666666667,6.166666667,8.777777778,8.333333333,6.866666667,5.777777778,5.095238095,4.458333333,3.977407407,204.2796667
EastCoastNonStarSub427,10.33333333,7.5,11.77777778,13.33333333,10.86666667,9.055555556,7.80952381,6.916666667,6.155185185,206.2396667
EastCoastNonStarSub428,3.666666667,4.166666667,9,11.33333333,9.2,7.722222222,6.714285714,5.875,5.225185185,205.4026667
EastCoastNonStarSub429,8.333333333,7.166666667,4.777777778,3.583333333,2.866666667,2.388888889,2.047619048,1.791666667,1.592592593,202.1333333
EastCoastNonStarSub430,8,6.333333333,4.222222222,3.166666667,2.533333333,2.111111111,1.80952381,1.583333333,1.407407407,201.9666667
EastCoastNonStarSub431,9.333333333,7.333333333,4.888888889,3.666666667,2.933333333,2.444444444,2.095238095,1.833333333,1.62962963,202.1666667
EastCoastNonStarSub432,11,7.833333333,5.222222222,3.916666667,3.133333333,2.611111111,2.238095238,1.958333333,1.740740741,202.2666667
EastCoastNonStarSub433,7,5.833333333,3.888888889,2.916666667,2.333333333,1.944444444,1.666666667,1.458333333,1.296296296,201.8666667
EastCoastNonStarSub434,6.666666667,5.5,3.666666667,2.75,2.2,1.833333333,1.571428571,1.375,1.222222222,201.8
EastCoastNonStarSub435,2,3.5,2.333333333,1.75,1.4,1.166666667,1,0.875,0.777777778,201.4
EastCoastNonStarSub436,1.666666667,3.333333333,2.222222222,1.666666667,1.333333333,1.111111111,0.952380952,0.833333333,0.740740741,201.3666667
EastCoastNonStarSub437,2.333333333,3.333333333,2.222222222,1.666666667,1.333333333,1.111111111,0.952380952,0.833333333,0.740740741,201.3666667
EastCoastNonStarSub438,0,2.666666667,1.777777778,1.333333333,1.066666667,0.888888889,0.761904762,0.666666667,0.592592593,201.2333333
EastCoastNonStarSub439,6.666666667,5.333333333,3.555555556,2.666666667,2.133333333,1.777777778,1.523809524,1.333333333,1.185185185,201.7666667
EastCoastNonStarSub440,8.666666667,6.5,4.333333333,3.25,2.6,2.166666667,1.857142857,1.625,1.444444444,202
EastCoastNonStarSub441,7,5.666666667,3.777777778,2.833333333,2.266666667,1.888888889,1.619047619,1.416666667,1.259259259,201.8333333
