player_Marco-Etcheverry_Club	2003
player_Marco-Etcheverry_POS	2003
player_Marco-Etcheverry_GP	2003
player_Marco-Etcheverry_GS	2003
player_Marco-Etcheverry_A	2003
player_Marco-Etcheverry_GWA	2003
player_Marco-Etcheverry_HmA	2003
player_Marco-Etcheverry_RdA	2002
player_Marco-Etcheverry_A/90min	2003
player_Carlos-Valderrama_Club	2001
player_Carlos-Valderrama_POS	2002
player_Carlos-Valderrama_GP	2002
player_Carlos-Valderrama_GS	2002
player_Carlos-Valderrama_A	2002
player_Carlos-Valderrama_GWA	2002
player_Carlos-Valderrama_HmA	2002
player_Carlos-Valderrama_RdA	2002
player_Carlos-Valderrama_A/90min	2002
player_Eric-Wynalda_Club	2001
player_Eric-Wynalda_POS	2001
player_Eric-Wynalda_GP	2001
player_Eric-Wynalda_GS	2001
player_Eric-Wynalda_A	2001
player_Eric-Wynalda_GWA	2001
player_Eric-Wynalda_HmA	2001
player_Eric-Wynalda_RdA	2001
player_Eric-Wynalda_A/90min	2001
player_Preki_Club	2002
player_Preki_POS	2005
player_Preki_GP	2005
player_Preki_GS	2005
player_Preki_A	2005
player_Preki_GWA	2005
player_Preki_HmA	2005
player_Preki_RdA	2004
player_Preki_A/90min	2005
player_Robert-Warzycha_Club	2002
player_Robert-Warzycha_POS	2002
player_Robert-Warzycha_GP	2002
player_Robert-Warzycha_GS	2002
player_Robert-Warzycha_A	2001
player_Robert-Warzycha_GWA	2002
player_Robert-Warzycha_HmA	2002
player_Robert-Warzycha_RdA	2002
player_Robert-Warzycha_A/90min	2002
player_Mauricio-Cienfuegos_Club	2003
player_Mauricio-Cienfuegos_POS	2003
player_Mauricio-Cienfuegos_GP	2003
player_Mauricio-Cienfuegos_GS	2003
player_Mauricio-Cienfuegos_A	2003
player_Mauricio-Cienfuegos_GWA	2003
player_Mauricio-Cienfuegos_HmA	2003
player_Mauricio-Cienfuegos_RdA	2003
player_Mauricio-Cienfuegos_A/90min	2003
player_Adrian-Paz_Club	1997
player_Adrian-Paz_POS	1998
player_Adrian-Paz_GP	1998
player_Adrian-Paz_GS	1998
player_Adrian-Paz_A	1998
player_Adrian-Paz_GWA	1998
player_Adrian-Paz_HmA	1998
player_Adrian-Paz_RdA	1998
player_Adrian-Paz_A/90min	1998
player_Tab-Ramos_Club	2002
player_Tab-Ramos_POS	2002
player_Tab-Ramos_GP	2002
player_Tab-Ramos_GS	2002
player_Tab-Ramos_A	2002
player_Tab-Ramos_GWA	2002
player_Tab-Ramos_HmA	2002
player_Tab-Ramos_RdA	2001
player_Tab-Ramos_A/90min	2002
player_Mark-Chung_Club	2002
player_Mark-Chung_POS	2005
player_Mark-Chung_GP	2005
player_Mark-Chung_GS	2005
player_Mark-Chung_A	2005
player_Mark-Chung_GWA	2005
player_Mark-Chung_HmA	2005
player_Mark-Chung_RdA	2005
player_Mark-Chung_A/90min	2005
player_Roberto-Donadoni_Club	1997
player_Roberto-Donadoni_POS	1997
player_Roberto-Donadoni_GP	1997
player_Roberto-Donadoni_GS	1997
player_Roberto-Donadoni_A	1997
player_Roberto-Donadoni_GWA	1997
player_Roberto-Donadoni_HmA	1997
player_Roberto-Donadoni_RdA	1997
player_Roberto-Donadoni_A/90min	1997
player_Giuseppe-Galderisi_Club	1997
player_Giuseppe-Galderisi_POS	1997
player_Giuseppe-Galderisi_GP	1997
player_Giuseppe-Galderisi_GS	1997
player_Giuseppe-Galderisi_A	1997
player_Giuseppe-Galderisi_GWA	1997
player_Giuseppe-Galderisi_HmA	1997
player_Giuseppe-Galderisi_RdA	1997
player_Giuseppe-Galderisi_A/90min	1997
player_Tony-Sanneh_Club	2007
player_Tony-Sanneh_POS	2007
player_Tony-Sanneh_GP	2007
player_Tony-Sanneh_GS	2007
player_Tony-Sanneh_A	2007
player_Tony-Sanneh_GWA	2004
player_Tony-Sanneh_HmA	2007
player_Tony-Sanneh_RdA	2004
player_Tony-Sanneh_A/90min	2007
player_Billy-Thompson_Club	1999
player_Billy-Thompson_POS	1999
player_Billy-Thompson_GP	1999
player_Billy-Thompson_GS	1999
player_Billy-Thompson_A	1999
player_Billy-Thompson_GWA	1999
player_Billy-Thompson_HmA	1999
player_Billy-Thompson_RdA	1999
player_Billy-Thompson_A/90min	1999
player_Ben-Iroha_Club	1997
player_Ben-Iroha_POS	1997
player_Ben-Iroha_GP	1997
player_Ben-Iroha_GS	1997
player_Ben-Iroha_A	1997
player_Ben-Iroha_GWA	1997
player_Ben-Iroha_HmA	1997
player_Ben-Iroha_RdA	1997
player_Ben-Iroha_A/90min	1997
player_John-Harkes_Club	2001
player_John-Harkes_POS	2002
player_John-Harkes_GP	2002
player_John-Harkes_GS	2002
player_John-Harkes_A	2002
player_John-Harkes_GWA	2002
player_John-Harkes_HmA	2001
player_John-Harkes_RdA	2002
player_John-Harkes_A/90min	2002
player_Chris-Henderson_Club	2006
player_Chris-Henderson_POS	2006
player_Chris-Henderson_GP	2006
player_Chris-Henderson_GS	2004
player_Chris-Henderson_A	2006
player_Chris-Henderson_GWA	2006
player_Chris-Henderson_HmA	2006
player_Chris-Henderson_RdA	2006
player_Chris-Henderson_A/90min	2006
player_Gerell-Elliott_Club	1998
player_Gerell-Elliott_POS	1998
player_Gerell-Elliott_GP	1998
player_Gerell-Elliott_GS	1998
player_Gerell-Elliott_A	1998
player_Gerell-Elliott_GWA	1997
player_Gerell-Elliott_HmA	1998
player_Gerell-Elliott_RdA	1998
player_Gerell-Elliott_A/90min	1998
player_Alberto-Naveda_Club	1997
player_Alberto-Naveda_POS	1997
player_Alberto-Naveda_GP	1997
player_Alberto-Naveda_GS	1997
player_Alberto-Naveda_A	1997
player_Alberto-Naveda_GWA	1997
player_Alberto-Naveda_HmA	1997
player_Alberto-Naveda_RdA	1997
player_Alberto-Naveda_A/90min	1997
player_Vitalis-Takawira_Club	1999
player_Vitalis-Takawira_POS	1999
player_Vitalis-Takawira_GP	1999
player_Vitalis-Takawira_GS	1999
player_Vitalis-Takawira_A	1999
player_Vitalis-Takawira_GWA	1999
player_Vitalis-Takawira_HmA	1998
player_Vitalis-Takawira_RdA	1999
player_Vitalis-Takawira_A/90min	1999
player_Shaun-Bartlett_Club	1997
player_Shaun-Bartlett_POS	1997
player_Shaun-Bartlett_GP	1997
player_Shaun-Bartlett_GS	1997
player_Shaun-Bartlett_A	1997
player_Shaun-Bartlett_GWA	1997
player_Shaun-Bartlett_HmA	1997
player_Shaun-Bartlett_RdA	1997
player_Shaun-Bartlett_A/90min	1997
player_Eduardo-Hurtado_Club	2000
player_Eduardo-Hurtado_POS	2000
player_Eduardo-Hurtado_GP	2000
player_Eduardo-Hurtado_GS	2000
player_Eduardo-Hurtado_A	2000
player_Eduardo-Hurtado_GWA	2000
player_Eduardo-Hurtado_HmA	2000
player_Eduardo-Hurtado_RdA	2000
player_Eduardo-Hurtado_A/90min	2000
player_Diego-Sonora_Club	2001
player_Diego-Sonora_POS	2001
player_Diego-Sonora_GP	2001
player_Diego-Sonora_GS	2001
player_Diego-Sonora_A	2001
player_Diego-Sonora_GWA	1999
